Wellhead Temp. (C),Wellhead Press (psi),MMCFD- gas,BOPD (barrel of oil produced per day),BWPD (barrel of water produced per day),BSW - basic solid and water (%),CO2 mol. (%) @ 25 C & 1 Atm.,Gas Grav.,CR-corrosion defect
58.78,"1,455.15",12.79,484.58,"9,289.20",81.46,2.5419,0.7242,0.1841
66.65,"1,543.59",1.08,"1,084.19","3,769.47",80.22,3.3601,0.8769,0.2185
44.58,"2,272.67",12.41,"1,098.06","8,052.01",76.53,2.5914,0.7648,0.1990
66.03,"1,624.70",7.36,"1,632.63","5,133.49",33.78,1.031,0.8105,0.1977
58.82,441.66,5.55,"1,551.29","6,222.27",43.88,3.7612,0.7357,0.2136
72.66,"1,782.75",2.90,523.55,"1,490.53",36.10,3.8295,0.7262,0.2052
52.28,"2,134.30",14.77,"1,294.37","2,589.06",84.59,1.6431,0.8128,0.1935
61.82,"1,921.65",1.34,169.85,"4,774.28",46.60,3.5253,0.7855,0.2178
71.64,"1,511.89",5.25,909.81,"8,212.03",7.32,2.5289,0.8228,0.1975
44.43,"1,681.15",5.53,"1,625.56",438.34,24.56,1.1275,0.9243,0.1510
71.81,"2,298.25",3.02,911.69,"4,741.61",41.31,2.1192,0.8011,0.1715
63.63,557.52,9.03,"1,765.53",513.68,85.12,0.9557,0.8442,0.2372
43.30,"1,673.30",0.43,"2,040.74","4,277.02",50.84,3.5254,0.7326,0.2035
50.94,930.50,5.44,"1,318.37","5,872.51",62.17,1.3889,0.9067,0.2148
64.30,"1,620.75",16.39,413.38,"6,946.91",8.02,1.2736,0.889,0.2380
43.28,"1,557.92",5.61,872.86,"1,325.31",78.33,1.4334,0.8264,0.1905
60.17,679.04,6.47,148.04,"1,585.37",48.17,1.4971,0.7516,0.2666
52.42,782.17,8.42,"1,309.58","4,399.83",82.24,3.1181,0.8051,0.2322
61.44,"1,585.03",9.95,"1,738.07","9,296.05",39.84,2.9901,0.7768,0.2270
42.57,630.22,14.23,"1,362.87","3,342.46",61.01,1.1468,0.9307,0.2378
69.66,895.24,3.52,"1,668.60","4,005.35",42.10,3.3008,0.8195,0.2203
73.00,"1,998.41",15.32,"1,695.65","4,050.97",12.84,1.9421,0.8043,0.2252
72.85,"1,015.05",13.34,"1,795.72",789.00,24.38,2.3345,0.7484,0.2527
65.66,"1,326.55",12.74,651.59,"7,220.01",6.12,1.1306,0.7639,0.2266
45.34,"2,203.33",1.73,"1,835.38","2,387.79",39.37,3.2436,0.8682,0.1679
65.94,821.65,0.60,"1,410.16","6,566.17",58.01,2.0404,0.8292,0.2214
41.88,"1,136.06",10.51,696.74,"4,446.43",21.85,2.9667,0.7902,0.2291
41.80,"1,555.67",15.17,"2,062.55","5,714.04",43.84,2.225,0.7767,0.2488
51.68,"1,843.77",10.35,"1,989.89",541.12,41.04,0.8555,0.7554,0.1927
57.10,"2,126.91",3.92,"1,254.20","8,293.84",47.67,3.225,0.7186,0.2053
66.34,"2,153.66",1.80,"1,780.44","2,302.05",16.58,2.6785,0.9269,0.1355
63.48,"1,885.00",12.34,641.47,"6,254.84",47.72,2.2504,0.8774,0.2184
55.70,823.93,12.72,944.05,"7,441.16",32.59,1.4082,0.916,0.2325
50.05,430.09,3.22,489.68,"5,048.74",25.62,2.9385,0.8022,0.2421
73.78,"1,124.74",0.72,"1,147.81","3,168.93",52.36,1.6747,0.9031,0.1876
55.05,656.00,7.30,"1,100.62","9,109.34",13.32,2.2321,0.7677,0.2272
55.88,"1,756.79",10.32,546.15,"2,622.76",80.41,0.8831,0.8237,0.1719
46.44,"1,661.47",12.45,"1,446.79","8,838.17",83.45,3.4902,0.7558,0.1777
67.14,467.17,14.25,360.10,"1,489.38",59.01,1.0045,0.8812,0.2680
63.82,"2,001.01",10.80,250.26,"3,650.12",27.15,3.9032,0.821,0.2171
48.31,863.44,2.15,883.10,"1,324.97",55.93,3.819,0.8295,0.2443
43.77,"1,218.50",12.05,931.89,61.39,53.74,4.1937,0.9009,0.2379
63.39,"1,674.63",17.27,755.51,"2,454.16",35.00,3.9669,0.8743,0.2018
62.54,"1,213.07",15.91,634.52,849.37,25.73,4.1948,0.9245,0.2265
50.03,"1,236.04",15.32,792.78,"9,187.63",15.14,3.8903,0.8006,0.1564
72.26,509.08,5.46,449.35,"7,103.92",19.51,1.0858,0.813,0.2217
46.02,"1,158.93",13.23,919.41,74.97,58.33,2.2629,0.847,0.2631
55.25,"1,862.18",14.96,"1,900.65","2,114.63",79.09,0.9543,0.8112,0.2056
72.02,"2,153.08",11.97,568.89,"6,255.11",34.44,2.6524,0.8038,0.2174
54.84,"1,182.26",4.57,"1,469.60","3,736.64",10.99,2.5962,0.7863,0.1891
62.01,"1,201.78",16.74,407.08,"7,754.83",1.27,4.0166,0.8948,0.1644
54.11,"1,741.77",8.03,822.41,"4,722.51",36.31,4.1886,0.8289,0.1829
50.06,"2,206.49",2.48,758.32,"6,102.34",20.86,1.6184,0.8452,0.1539
73.34,898.88,2.13,"1,964.14","5,577.33",28.88,2.7864,0.7562,0.2201
54.50,"1,233.83",11.44,967.44,"5,958.77",21.67,2.3597,0.7667,0.2255
70.40,"1,922.41",7.81,"1,481.37","2,174.47",59.33,2.6576,0.7861,0.2141
48.61,"1,561.93",1.87,"1,309.07","3,502.37",57.04,2.6033,0.8139,0.2025
48.06,596.08,13.05,405.60,510.13,81.44,3.9875,0.7208,0.2831
42.09,"1,596.84",14.07,"1,969.05","5,490.15",62.50,3.9223,0.9073,0.1899
62.44,743.46,12.79,806.67,"4,299.61",14.83,1.1229,0.9106,0.2422
53.16,"1,369.42",3.73,217.11,"7,095.23",67.12,1.9278,0.8572,0.2168
69.42,"1,405.97",12.17,717.73,"1,954.53",16.29,3.4034,0.7809,0.2257
56.59,"2,077.66",0.42,786.63,"4,091.45",49.92,3.1544,0.7962,0.1853
72.83,"1,277.08",5.51,311.06,"1,716.78",7.00,2.9633,0.8732,0.2246
47.16,922.84,7.13,"1,343.36","5,734.44",4.35,4.2759,0.7743,0.1454
69.56,829.03,14.69,808.42,"7,904.95",41.51,1.8982,0.8455,0.2253
66.54,"2,073.89",6.99,"1,361.29","7,139.06",9.49,2.5436,0.9112,0.1928
66.36,713.01,0.43,142.67,"8,796.77",27.46,4.2228,0.8017,0.2032
68.78,"1,206.20",6.33,"2,052.28","9,052.05",30.33,3.1963,0.8407,0.2331
66.03,744.29,8.87,463.33,"7,200.18",68.71,3.0266,0.9161,0.2249
61.61,"1,878.54",16.66,"1,420.41","2,700.35",29.78,1.2387,0.7863,0.2227
45.37,"1,300.06",16.52,"1,530.95","2,073.96",44.19,1.5714,0.8788,0.2430
42.14,"1,061.60",3.36,465.47,"4,191.02",68.99,2.0449,0.8778,0.2280
71.27,"1,080.86",3.43,348.20,"9,257.54",18.39,2.3612,0.9161,0.2206
61.30,"2,031.24",3.06,428.21,"3,867.55",71.87,2.4784,0.9007,0.2079
67.20,"1,453.72",13.89,612.73,"1,886.70",74.27,3.9441,0.8764,0.2271
56.86,"1,771.26",0.33,458.86,"8,798.12",88.27,1.0667,0.8516,0.1540
44.92,"2,117.98",2.43,"1,449.13","3,619.48",39.71,1.5776,0.7644,0.1521
45.18,"2,127.09",9.54,953.44,"6,447.76",33.17,1.1985,0.8592,0.1941
63.56,"1,017.79",4.52,"1,182.44","7,349.66",62.70,3.3402,0.7721,0.2173
55.18,"2,225.22",1.83,222.15,"7,859.74",5.31,4.1918,0.8083,0.1558
47.65,430.22,6.46,"1,815.76","7,656.88",3.67,3.9145,0.8678,0.1712
57.19,"1,111.31",4.98,463.44,"7,795.67",29.99,3.2967,0.8601,0.2160
43.18,"2,115.59",9.08,834.63,"6,232.19",65.15,0.7565,0.7997,0.1637
60.16,913.54,17.18,270.25,"3,785.60",10.51,1.9347,0.7514,0.2767
49.89,910.53,2.38,397.31,"6,228.79",56.78,3.8046,0.818,0.2305
67.23,967.70,6.68,"1,433.08","7,800.19",24.15,3.0425,0.7707,0.2126
51.25,"1,567.00",16.36,"1,485.53","3,292.35",58.21,1.4373,0.7675,0.2231
56.00,"1,230.32",15.41,"1,454.94","2,790.32",40.86,2.3671,0.7833,0.2406
41.45,"1,788.42",7.05,"1,210.53","3,228.03",10.39,0.9968,0.867,0.1557
43.45,"2,113.87",12.33,"1,994.47","5,153.02",22.17,2.5637,0.8209,0.2255
53.94,"1,686.76",1.75,"1,122.50",526.96,19.71,3.9401,0.7935,0.1519
56.81,777.75,12.56,"1,009.40","7,264.51",14.80,0.8188,0.91,0.2316
60.75,"2,186.96",17.07,614.15,"1,328.27",41.87,2.9007,0.8672,0.2360
50.64,893.91,9.53,323.01,"1,272.51",85.22,1.5224,0.8203,0.2470
63.87,672.15,8.86,"1,202.74","1,873.63",58.79,4.2635,0.8041,0.2285
69.28,556.18,3.47,746.01,"5,390.83",74.64,0.9142,0.8919,0.1934
66.65,"1,472.31",11.20,"1,155.49","2,688.87",87.57,2.913,0.7493,0.2228
42.37,602.23,10.45,533.04,"3,454.15",48.32,1.6066,0.8577,0.2563
56.83,650.63,11.52,"1,770.58","8,680.40",21.35,3.8729,0.7157,0.1765
44.51,962.68,0.68,"2,086.84","7,897.27",82.83,1.1199,0.7126,0.2360
49.01,927.12,9.73,760.72,"7,943.53",62.43,2.2324,0.9168,0.2194
73.43,"1,551.37",10.53,"1,778.71","5,397.46",85.60,1.3496,0.8246,0.2120
45.74,"1,962.60",3.82,"1,838.74","8,075.91",58.16,3.5723,0.7807,0.2194
57.43,"1,855.41",3.84,"2,079.74","7,260.76",69.22,1.9507,0.8866,0.2435
61.35,890.03,5.01,800.50,"8,880.59",79.51,1.3544,0.9286,0.1976
64.11,856.79,12.55,"1,609.77",637.54,67.80,3.3061,0.7187,0.2557
59.43,"2,251.03",10.72,577.47,307.02,50.28,3.6367,0.7195,0.2303
41.39,398.02,14.87,"1,352.80","1,663.78",42.19,2.3523,0.8998,0.2738
51.78,"2,084.47",5.35,"1,509.52","8,656.62",73.52,2.0499,0.834,0.2219
58.05,768.58,16.02,"1,580.55","5,656.41",68.94,2.9668,0.906,0.2068
43.95,"2,215.22",13.10,535.10,"3,992.23",32.79,3.0365,0.8645,0.2193
52.57,"1,044.50",7.07,"1,791.24","4,795.31",44.55,3.0703,0.815,0.2301
42.16,"1,234.23",1.88,953.72,"7,734.07",56.73,1.6768,0.7467,0.2026
43.65,"1,750.46",4.68,553.11,"8,656.85",2.66,4.0858,0.7972,0.1557
54.09,"1,519.31",16.79,"1,191.72","6,807.58",22.20,1.4512,0.8849,0.2320
45.42,997.34,5.60,"1,819.89","7,087.17",22.43,2.0329,0.7627,0.2327
59.69,"1,453.83",5.94,"2,022.99","3,011.68",78.85,1.7055,0.8684,0.2290
63.68,"1,796.11",3.51,"1,594.43","4,371.73",29.68,4.049,0.7657,0.1629
67.33,464.00,14.20,140.48,"8,249.74",48.72,3.6771,0.8134,0.1970
47.63,403.75,5.00,393.21,"7,329.09",74.25,3.6152,0.73,0.2320
46.56,"1,268.51",5.95,278.81,"6,386.30",23.28,0.6956,0.8116,0.1870
44.50,637.20,7.40,327.64,645.69,11.16,3.1614,0.8464,0.2753
61.94,"1,667.69",7.74,879.44,406.99,84.66,1.5121,0.8355,0.1987
64.24,796.30,7.35,792.23,"1,250.00",62.94,4.1815,0.8008,0.2529
42.11,"1,219.71",8.95,352.06,"5,432.23",15.91,2.5998,0.7927,0.2352
71.78,764.60,14.33,"1,856.85","5,014.87",73.19,2.7227,0.7719,0.2317
42.77,"1,443.48",14.41,"1,334.45","8,782.79",70.29,1.969,0.8805,0.2049
58.82,606.66,14.05,"1,688.91","6,483.57",74.78,2.6214,0.8839,0.2192
64.33,426.80,1.98,856.95,"2,766.81",24.75,3.3924,0.8178,0.2285
69.64,481.03,14.07,932.70,"1,538.27",40.11,2.7126,0.7956,0.2758
64.49,"2,228.71",2.31,751.36,"7,918.88",61.96,2.9998,0.8518,0.2057
67.37,657.43,2.39,987.89,"4,303.00",34.95,2.3888,0.8342,0.2235
52.20,"1,753.09",16.64,"1,324.56","6,100.66",6.37,3.2718,0.8584,0.1900
67.80,513.53,14.41,"1,094.71","5,281.55",12.29,3.9347,0.7787,0.1819
43.70,591.39,9.79,"1,770.08","1,037.12",53.35,0.8634,0.8852,0.2419
70.42,"1,366.83",15.38,"1,891.91",569.75,33.57,1.067,0.781,0.2426
59.03,"1,281.68",17.36,"1,049.09","3,536.94",0.61,3.1603,0.8036,0.2117
67.88,"2,223.53",10.80,598.89,"3,393.50",68.48,2.0458,0.7403,0.2077
55.91,"2,210.48",10.84,"1,980.12","6,289.18",37.27,1.698,0.9,0.2376
62.18,"1,890.74",13.29,"1,568.65","5,903.42",28.10,1.3251,0.8534,0.2250
58.34,"1,547.24",4.25,"1,382.81","9,026.23",63.73,2.7514,0.7631,0.2243
65.07,"1,262.50",3.12,"1,588.96","7,998.32",40.69,1.9366,0.8992,0.2234
43.75,"1,071.34",13.38,278.24,"4,645.74",62.06,2.5173,0.8667,0.2450
43.05,"2,214.84",6.20,261.88,"4,677.67",1.31,4.1483,0.8087,0.1641
49.18,"1,548.80",2.57,429.27,"6,292.25",0.97,3.4233,0.9297,0.1729
46.30,"1,502.67",5.68,418.17,"1,098.65",50.03,3.5597,0.7856,0.2496
69.66,830.84,6.44,953.13,"9,313.25",87.67,1.1282,0.7331,0.1859
48.26,472.45,16.94,437.66,"4,851.85",24.41,1.8549,0.873,0.2681
73.08,"2,211.16",12.31,"1,802.60","8,478.75",61.00,1.0631,0.8783,0.2318
52.12,989.20,9.42,"1,261.36","9,011.53",15.48,4.1844,0.7241,0.1512
47.04,"1,238.56",17.00,850.51,"5,434.56",27.90,3.1479,0.892,0.2104
66.97,603.93,15.86,265.79,999.03,7.09,0.7482,0.8824,0.2889
62.68,"2,001.65",9.09,"1,286.68","5,357.62",78.64,2.3998,0.9164,0.2084
57.41,435.55,15.91,357.64,"5,582.94",27.80,1.6325,0.7373,0.2642
59.29,"1,995.98",7.23,"1,584.67","7,359.31",20.67,2.6331,0.8438,0.2085
64.66,653.55,4.22,"1,701.24",487.87,65.25,1.3253,0.7595,0.2293
48.56,"2,097.71",4.26,"1,194.55","4,365.06",17.91,0.8844,0.7993,0.1281
73.75,"1,794.30",11.69,422.39,"8,598.06",21.55,1.8484,0.7696,0.2277
73.04,700.74,8.90,"1,670.12","9,233.57",9.37,1.7482,0.8103,0.2477
62.40,"1,477.02",11.64,732.18,"1,815.43",85.95,3.2738,0.736,0.2363
47.62,987.12,12.11,565.42,"8,114.24",22.20,2.3963,0.7781,0.2307
63.38,726.99,0.62,"1,050.80","1,396.89",88.87,1.7331,0.7268,0.2208
43.44,"2,044.73",1.17,"1,935.97","7,841.37",15.83,2.7434,0.8197,0.1913
42.08,"1,162.96",9.45,711.72,"2,611.99",1.97,0.9367,0.7766,0.1999
49.52,"1,153.32",3.54,"1,902.56","8,939.84",79.96,3.0761,0.8414,0.2445
56.24,710.84,11.18,234.52,"6,490.40",51.83,1.2117,0.8119,0.2324
69.55,"1,123.37",9.79,293.01,"3,741.82",31.45,1.691,0.7649,0.2467
64.92,"2,068.79",10.37,"1,497.22","2,646.26",45.88,1.6998,0.7338,0.2037
65.43,"1,084.79",5.47,502.64,"2,222.12",23.37,2.3648,0.8774,0.2324
55.03,"2,223.58",11.31,749.40,"6,354.04",56.71,4.1287,0.8509,0.1787
52.42,"2,213.33",14.59,396.48,"8,347.86",55.08,1.8538,0.7184,0.2097
53.24,662.48,17.51,780.00,"7,041.68",7.28,1.6969,0.9296,0.2469
73.46,725.20,14.74,678.60,"7,782.17",81.30,1.2896,0.853,0.1806
42.39,"2,051.48",9.88,"1,571.19","7,286.89",41.18,2.0974,0.7568,0.2258
69.51,"1,142.13",3.58,"1,504.00","9,120.88",17.52,1.3375,0.8967,0.2155
60.05,390.54,12.03,"1,999.18","7,068.23",27.53,1.1773,0.9059,0.2726
55.46,912.06,16.46,"1,547.86","1,990.20",77.34,3.782,0.8378,0.2093
64.86,"1,538.58",3.90,"1,489.90","7,381.62",34.28,0.8691,0.9066,0.1869
57.03,"1,928.78",4.66,"1,488.69","3,027.37",50.22,3.2516,0.7175,0.1988
69.72,640.21,2.81,"1,858.29","9,275.31",84.60,1.4118,0.9198,0.2431
70.61,595.99,12.98,709.49,"3,533.74",58.22,0.721,0.7237,0.2239
54.90,"2,166.47",7.27,717.04,"2,755.88",60.36,3.5568,0.8529,0.2132
50.15,"1,835.66",1.32,"1,580.74","2,259.02",22.28,3.2207,0.7875,0.1504
60.50,"1,523.39",15.38,577.27,"6,147.44",59.70,1.8887,0.7198,0.2132
71.00,"1,870.57",9.88,"1,915.17","1,053.49",35.23,0.9658,0.9163,0.1899
47.98,"1,211.98",5.96,"1,176.55","8,883.59",81.33,1.9841,0.741,0.2123
61.50,"1,849.81",6.18,717.10,"2,769.96",11.68,1.335,0.8996,0.1615
61.79,"1,101.57",5.25,"1,649.04","2,780.05",25.59,4.054,0.784,0.1814
65.12,854.44,8.11,740.98,467.81,6.01,2.5957,0.8747,0.2407
45.39,"1,792.83",6.06,"2,015.53","2,322.09",34.08,4.1674,0.7672,0.1744
64.55,"1,194.21",9.72,"2,054.12","3,926.08",13.35,1.9503,0.8399,0.2345
70.89,"2,281.19",13.62,"1,435.03","3,468.21",75.46,2.6928,0.8876,0.2085
46.96,"1,058.39",11.90,351.96,"2,572.50",82.58,1.3668,0.8361,0.2249
48.86,"2,165.76",5.33,644.82,418.45,59.80,3.6049,0.7788,0.2212
72.93,"2,187.50",9.38,"1,138.64","2,828.10",9.34,0.8274,0.7626,0.1501
47.01,850.10,14.77,"1,796.57","7,258.58",30.58,3.1965,0.7497,0.2111
69.09,"1,926.76",1.41,491.47,"4,109.82",86.10,2.0963,0.8963,0.1913
57.22,"1,220.14",1.59,333.89,"2,737.16",12.28,2.7723,0.846,0.2022
49.18,"2,157.63",9.86,275.29,"2,867.15",49.73,2.8224,0.8234,0.2351
69.63,"1,253.14",11.29,"1,122.09","5,182.27",31.59,3.2515,0.7662,0.2113
55.68,"1,822.42",3.89,"1,861.68","2,843.97",89.19,1.418,0.8069,0.1905
57.96,"1,285.73",13.13,212.41,"5,890.40",25.57,2.6021,0.848,0.2465
52.85,822.91,11.42,545.19,"9,216.46",4.39,2.2239,0.727,0.2327
60.52,767.85,16.21,"1,486.84",422.47,62.72,1.7,0.7907,0.2645
46.43,"1,205.35",3.15,"1,746.48","1,605.42",29.25,2.473,0.764,0.1981
53.90,"1,844.08",13.24,"1,710.33","1,701.59",58.74,4.1246,0.8539,0.1955
72.87,"1,552.98",1.68,"1,666.60","4,186.58",9.46,4.1133,0.845,0.1280
49.54,"1,714.68",10.02,383.61,424.71,46.75,1.6878,0.7772,0.2339
62.61,928.42,9.78,907.25,"4,468.98",33.57,3.8792,0.7203,0.2067
51.74,"1,313.73",6.95,"2,057.56","8,655.13",47.97,3.8522,0.7515,0.2129
66.44,467.99,14.85,"2,065.67",147.85,76.20,1.582,0.7464,0.2841
45.36,"1,964.13",0.31,"1,309.00","3,424.93",86.83,2.8466,0.8366,0.2019
72.88,"2,297.67",9.23,"1,518.19","7,096.87",67.26,3.8275,0.7485,0.1942
55.95,"1,169.45",3.99,"1,992.05","1,473.34",68.48,2.5427,0.8176,0.2432
48.81,403.30,13.10,"1,010.41",759.87,47.27,2.0171,0.8468,0.2854
43.48,710.65,0.98,397.45,"5,890.23",8.81,3.0342,0.9053,0.2077
46.64,"1,644.82",14.62,"1,439.25",132.89,59.59,1.3027,0.7652,0.2225
58.12,"1,566.55",14.74,"2,009.31","7,475.95",13.30,1.264,0.7521,0.2623
52.12,"1,906.72",14.65,"1,494.57",660.58,22.03,3.6925,0.7494,0.1956
68.26,873.38,2.87,"1,702.34","4,903.29",63.20,0.8302,0.7907,0.1972
55.20,"1,859.82",11.14,957.20,"6,904.30",58.69,3.5875,0.8544,0.1930
49.23,"1,713.43",0.48,318.34,"2,284.94",28.15,1.7301,0.8594,0.1597
61.31,"1,006.77",14.91,460.13,"1,000.81",68.94,2.4274,0.7577,0.2731
64.25,"1,437.68",12.74,"2,053.47","1,669.27",83.85,2.646,0.7401,0.2470
46.55,667.08,9.42,"1,095.11","7,966.65",48.73,3.4552,0.8102,0.2039
46.57,"1,257.86",12.88,153.01,"6,585.77",60.53,3.8779,0.7423,0.2061
42.27,"2,087.33",1.86,"2,000.04","1,877.70",24.35,3.5897,0.8906,0.1466
65.22,"1,197.15",9.38,"1,104.10","6,681.66",86.66,2.7503,0.7296,0.2075
62.84,"2,006.77",5.27,"1,766.85","6,612.09",24.53,1.9383,0.8772,0.2056
56.64,"1,524.31",17.07,"1,203.33","9,293.16",79.22,2.5846,0.7205,0.1678
68.76,753.39,15.07,328.60,"3,671.76",82.83,0.7873,0.8893,0.2005
67.50,"1,506.61",12.92,"1,334.73","8,060.96",64.27,1.5654,0.8496,0.2135
60.27,"1,361.23",16.39,"2,082.34","4,180.76",72.47,2.004,0.7823,0.2418
69.55,"1,153.51",6.23,197.49,"8,366.12",40.94,1.836,0.8006,0.2299
47.82,613.58,15.82,"1,777.67",890.08,82.09,1.023,0.8598,0.2449
44.74,"1,188.47",5.86,590.53,"1,666.40",66.32,0.8623,0.7521,0.1856
49.92,522.89,12.91,900.64,"7,922.79",29.25,2.2015,0.9077,0.2338
42.94,573.21,12.98,859.22,"7,638.51",3.24,0.9494,0.8177,0.2410
58.49,"1,186.94",0.55,"1,889.28","2,873.10",48.33,1.7146,0.8789,0.1948
71.79,973.04,6.48,"1,117.23","5,575.11",75.06,2.3973,0.823,0.2267
42.36,"2,173.15",0.57,"1,005.02","3,589.63",76.84,1.4386,0.811,0.1420
45.08,"1,109.13",17.49,"1,731.13",136.29,74.56,0.9665,0.8148,0.2351
55.90,"1,848.65",2.35,225.23,282.69,19.27,2.2428,0.7913,0.1825
71.70,"1,408.19",9.63,298.75,543.76,38.11,2.302,0.8729,0.2647
51.44,"1,744.59",13.91,171.94,"5,549.83",54.84,3.9928,0.8979,0.2066
57.71,885.44,3.71,"1,476.51","2,630.07",59.63,1.1413,0.8998,0.2008
42.43,"2,204.81",8.63,"1,158.61","1,375.54",29.95,2.9047,0.7378,0.1923
45.94,"1,407.88",10.74,"1,844.69","8,768.33",61.87,1.8358,0.8792,0.2448
73.43,"1,990.82",3.00,"1,105.58","1,165.68",52.80,1.126,0.7552,0.1318
72.73,"1,088.50",13.71,563.78,"6,290.88",50.65,2.1017,0.7138,0.2289
41.23,576.00,5.41,"1,705.92","8,332.74",59.23,2.2276,0.7719,0.2481
72.29,"1,685.81",3.88,705.74,"1,559.91",53.91,1.9946,0.7758,0.1987
62.03,397.10,9.89,"1,961.51","2,031.94",15.00,3.4503,0.8899,0.2303
69.54,"1,301.84",7.33,619.79,"5,361.96",78.07,3.7163,0.875,0.2176
55.99,755.18,16.16,457.86,"4,755.79",21.57,1.217,0.7298,0.2576
57.98,"1,596.15",15.46,"1,095.38","4,872.44",66.49,1.2864,0.7831,0.2020
57.10,"2,277.40",8.60,228.38,"5,184.50",15.86,2.2033,0.7666,0.2112
62.94,"1,280.77",6.45,200.76,"8,849.68",59.04,1.8376,0.8426,0.2210
45.65,"1,964.06",5.86,"1,100.65",539.89,79.96,3.6452,0.8307,0.2241
42.05,"1,364.72",4.86,550.64,"7,092.74",1.00,4.2868,0.861,0.1502
51.17,"1,341.60",9.66,147.78,"2,196.79",87.45,1.3342,0.9122,0.2175
64.18,"2,182.59",14.16,709.14,"3,505.97",2.78,3.4388,0.8041,0.1924
47.69,"2,104.30",5.61,"1,064.14",868.66,1.14,2.8767,0.8559,0.1432
63.16,"1,902.72",3.52,901.47,"4,173.20",76.56,3.0112,0.9139,0.2111
72.88,955.38,8.46,394.71,"7,498.66",63.30,1.6358,0.8307,0.2194
44.15,"1,436.75",1.43,"1,264.45",956.29,9.56,1.0304,0.7792,0.1014
63.13,815.35,12.37,"1,520.27","2,596.46",83.68,2.645,0.8001,0.2419
55.63,"1,241.13",9.20,"1,452.15","3,500.25",60.02,2.8993,0.8777,0.2313
69.55,"1,319.10",8.82,900.44,"1,004.13",10.03,4.1645,0.8701,0.1872
46.88,"1,991.43",5.43,398.88,"7,110.07",76.83,3.1227,0.8764,0.2153
63.79,"2,116.03",15.89,"1,107.45","7,338.48",42.99,2.2846,0.8752,0.2144
68.56,"1,184.43",1.80,"1,872.90","7,792.41",24.92,4.2766,0.9143,0.1659
72.05,416.34,15.29,"1,047.21","5,455.46",73.67,2.0296,0.8798,0.2196
63.48,"2,049.74",6.75,512.61,"4,744.57",65.95,1.267,0.9,0.1768
57.38,719.34,15.47,311.66,"2,475.43",55.66,2.9155,0.8378,0.2750
61.34,"1,585.51",12.84,"1,977.64","6,116.32",80.21,1.6423,0.8533,0.2312
69.57,430.40,2.03,"1,584.25","4,163.34",76.90,4.0167,0.9248,0.2389
59.79,"1,155.19",14.62,742.25,"9,043.25",20.34,2.2274,0.9033,0.2254
42.07,"2,290.06",12.04,707.76,"9,019.17",78.45,1.2202,0.8827,0.1779
71.61,576.94,0.79,"1,882.27","8,435.17",33.47,1.1913,0.8625,0.2320
63.69,"1,201.99",2.54,477.14,"3,379.95",38.61,3.0301,0.7903,0.2274
63.26,976.46,11.23,"1,177.05","3,453.06",86.79,2.003,0.8321,0.2237
48.14,"2,133.56",11.70,"1,526.48","7,948.00",67.86,1.9952,0.7233,0.2202
62.68,"2,064.38",13.15,905.59,"6,802.35",28.78,2.895,0.803,0.2085
53.99,842.06,12.70,207.60,"6,572.61",57.88,1.4804,0.7358,0.2306
62.43,539.19,11.65,575.41,"2,633.62",48.20,1.205,0.872,0.2554
44.57,"1,595.69",13.49,"1,895.17","7,768.79",10.52,3.0577,0.9081,0.2147
62.65,"1,033.00",10.18,"1,153.72","5,413.95",79.26,0.6976,0.7495,0.1823
73.85,"1,682.66",4.74,"1,726.07","4,184.68",73.38,3.963,0.7653,0.2100
42.65,444.24,16.02,"1,217.48","8,066.23",69.45,1.3409,0.9003,0.2019
73.12,640.23,0.55,"1,977.01","3,696.37",49.97,2.2997,0.8405,0.2371
54.42,"1,710.31",6.58,"1,909.52","6,104.89",19.81,1.4441,0.841,0.2129
69.63,793.05,12.85,"1,074.95","4,361.25",78.91,1.4685,0.8354,0.2162
66.73,"2,041.64",7.62,752.64,"5,537.45",31.59,3.7011,0.7593,0.1904
59.67,495.46,0.66,"1,307.51",416.62,1.92,2.7962,0.7648,0.1793
65.29,799.07,1.37,"1,450.87","4,316.83",87.64,1.806,0.9208,0.2205
69.89,"2,314.44",11.46,"1,105.23","5,201.32",76.88,1.5875,0.8708,0.1885
54.33,"1,220.15",16.93,"1,739.47","4,609.92",55.63,1.4491,0.7311,0.2366
51.80,"1,742.42",9.78,488.42,"7,899.20",1.24,2.6855,0.7603,0.2110
62.97,735.56,9.00,784.24,"2,925.86",20.43,3.3238,0.8496,0.2367
67.57,"1,562.27",5.74,"1,473.37","8,239.23",40.42,1.5963,0.7737,0.2204
66.07,"1,787.20",4.67,612.47,"3,782.18",56.11,1.8814,0.7667,0.1978
67.24,990.64,0.59,990.67,"6,481.41",63.25,3.2861,0.7558,0.2209
55.36,"1,986.12",4.95,"2,016.42",844.85,70.39,3.3473,0.7521,0.2205
67.90,"1,549.78",8.00,"1,354.91","1,896.77",49.66,1.429,0.8465,0.2011
45.01,"1,135.09",3.66,"1,987.69","7,099.40",58.62,2.0621,0.9111,0.2477
58.93,"1,461.20",1.74,"1,543.98",154.94,72.44,3.8276,0.7908,0.2249
41.26,"1,498.20",12.65,"1,548.34","9,022.40",64.29,3.3579,0.7379,0.1938
51.72,702.42,15.72,"1,288.30","1,808.44",85.23,1.2668,0.7385,0.2261
53.09,"1,161.43",16.45,407.91,"8,398.99",78.09,2.0757,0.9173,0.1782
